Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
"SMTT09287","PMEPA1","None","prostate transmembrane protein, androgen induced 1","None","ENSG00000124225","None","0.0118154","0.0501663","1.0","By_ingredient","0.1775"
"SMTT09303","PNRC1","None","proline rich nuclear receptor coactivator 1","None","ENSG00000146278","None","0.0118154","0.0501663","1.0","By_ingredient","0.188"
"SMTT09310","POLA2","None","DNA polymerase alpha 2, accessory subunit","None","ENSG00000014138","None","0.0118154","0.0501663","1.0","By_ingredient","0.2039"
"SMTT09311","POLD2","None","DNA polymerase delta 2, accessory subunit","None","ENSG00000106628","None","0.0118154","0.0501663","1.0","By_ingredient","0.1813"
"SMTT09312","POLD3","None","DNA polymerase delta 3, accessory subunit","None","ENSG00000077514","None","0.00395393","0.032859","1.0","By_ingredient","0.2032"
"SMTT09315","POLE2","None","DNA polymerase epsilon 2, accessory subunit","None","ENSG00000100479","None","0.0196154","0.0606357","1.0","By_ingredient","0.1788"
"SMTT09321","POLQ","None","DNA polymerase theta","None","ENSG00000051341","None","0.0157231","0.0562079","1.0","By_ingredient","0.1776"
"SMTT09322","POLR1B","None","RNA polymerase I subunit B","None","ENSG00000125630","None","0.0118154","0.0501663","1.0","By_ingredient","0.1948"
"SMTT09325","POLR1H","None","None","None","None","None","0.0118154","0.0501663","1.0","By_ingredient","0.1923"
"SMTT09328","POLR2D","None","RNA polymerase II subunit D","None","ENSG00000144231","None","0.00789239","0.0435328","1.0","By_ingredient","0.1935"
"SMTT09329","POLR2E","None","RNA polymerase II subunit E","None","ENSG00000099817","None","0.00789239","0.0435328","1.0","By_ingredient","0.2036"
"SMTT09331","POLR2G","None","RNA polymerase II subunit G","None","ENSG00000168002","None","0.00789239","0.0435328","1.0","By_ingredient","0.1877"
"SMTT09363","PPCDC","None","phosphopantothenoylcysteine decarboxylase","None","ENSG00000138621","None","0.0157231","0.0562079","1.0","By_ingredient","0.1928"
"SMTT09385","PPL","None","periplakin","None","ENSG00000118898","None","0.0196154","0.0606357","1.0","By_ingredient","0.1743"
"SMTT09386","PPM1A","None","protein phosphatase, Mg2+/Mn2+ dependent 1A","None","ENSG00000100614","None","0.0157231","0.0562079","1.0","By_ingredient","0.2002"
"SMTT09387","PPM1E","None","protein phosphatase, Mg2+/Mn2+ dependent 1E","None","ENSG00000175175","None","0.0118154","0.0501663","1.0","By_ingredient","0.1826"
"SMTT09403","PPP1R13L","None","protein phosphatase 1 regulatory subunit 13 like","None","ENSG00000104881","None","0.00789239","0.0435328","1.0","By_ingredient","0.1778"
"SMTT09405","PPP1R15A","None","protein phosphatase 1 regulatory subunit 15A","None","ENSG00000087074","None","0.0388498","0.0802502","1.0","By_ingredient","0.1892"
"SMTT09421","PPP2R3A","None","protein phosphatase 2 regulatory subunit B''alpha","None","ENSG00000073711","None","0.0273545","0.069462","1.0","By_ingredient","0.189"
"SMTT09425","PPP2R5E","None","protein phosphatase 2 regulatory subunit B'epsilon","None","ENSG00000154001","None","0.00395393","0.032859","1.0","By_ingredient","0.1955"
"SMTT09460","PRIM1","None","DNA primase subunit 1","None","ENSG00000198056","None","0.0196154","0.0606357","1.0","By_ingredient","0.1816"
"SMTT09465","PRKACB","None","protein kinase cAMP-activated catalytic subunit beta","None","ENSG00000142875","None","0.0350331","0.0765798","1.0","By_ingredient","0.1854"
"SMTT09471","PRKCH","None","protein kinase C eta","None","ENSG00000027075","None","0.0157231","0.0562079","1.0","By_ingredient","0.1851"
"SMTT09484","PRMT5","None","protein arginine methyltransferase 5","None","ENSG00000100462","None","0.0157231","0.0562079","1.0","By_ingredient","0.1783"
"SMTT09498","PRPS2","None","phosphoribosyl pyrophosphate synthetase 2","None","ENSG00000101911","None","0.00395393","0.032859","1.0","By_ingredient","0.1939"
"SMTT09503","PRR15","None","proline rich 15","None","ENSG00000176532","None","0.00789239","0.0435328","1.0","By_ingredient","0.1888"
"SMTT09508","PRRC2A","None","proline rich coiled-coil 2A","None","ENSG00000204469","None","0.0157231","0.0562079","1.0","By_ingredient","0.1867"
"SMTT09516","PRSS23","None","serine protease 23","None","ENSG00000150687","None","0.0196154","0.0606357","1.0","By_ingredient","0.1675"
"SMTT09541","PSD3","None","pleckstrin and Sec7 domain containing 3","None","ENSG00000156011","None","0.00789239","0.0435328","1.0","By_ingredient","0.1726"
"SMTT09545","PSIP1","None","PC4 and SFRS1 interacting protein 1","None","ENSG00000164985","None","0.0234926","0.0652382","1.0","By_ingredient","0.1827"
"SMTT09588","PSMG3","None","proteasome assembly chaperone 3","None","ENSG00000157778","None","0.00395393","0.032859","1.0","By_ingredient","0.1975"
"SMTT09591","PSRC1","None","proline and serine rich coiled-coil 1","None","ENSG00000134222","None","0.0118154","0.0501663","1.0","By_ingredient","0.1769"
"SMTT09593","PTBP1","None","polypyrimidine tract binding protein 1","None","ENSG00000011304","None","0.0118154","0.0501663","1.0","By_ingredient","0.1841"
"SMTT09595","PTCD3","None","pentatricopeptide repeat domain 3","None","ENSG00000132300","None","0.00395393","0.032859","1.0","By_ingredient","0.1953"
"SMTT09614","PTP4A1","None","protein tyrosine phosphatase type IVA, member 1","None","ENSG00000112245","None","0.0273545","0.069462","1.0","By_ingredient","0.182"
"SMTT09619","PTPN12","None","protein tyrosine phosphatase, non-receptor type 12","None","ENSG00000127947","None","0.00395393","0.032859","1.0","By_ingredient","0.2085"
"SMTT09622","PTPN21","None","protein tyrosine phosphatase, non-receptor type 21","None","ENSG00000070778","None","0.00789239","0.0435328","1.0","By_ingredient","0.1758"
"SMTT09632","PTPRK","None","protein tyrosine phosphatase, receptor type K","None","ENSG00000152894","None","0.0118154","0.0501663","1.0","By_ingredient","0.1777"
"SMTT09638","PTTG1","None","pituitary tumor-transforming 1","None","ENSG00000164611","None","0.0273545","0.069462","1.0","By_ingredient","0.1777"
"SMTT09678","R3HDM2","None","R3H domain containing 2","None","ENSG00000179912","None","0.00395393","0.032859","1.0","By_ingredient","0.1742"
"SMTT09682","RAB11FIP1","None","RAB11 family interacting protein 1","None","ENSG00000156675","None","0.00789239","0.0435328","1.0","By_ingredient","0.1794"
"SMTT09686","RAB14","None","RAB14, member RAS oncogene family","None","ENSG00000119396","None","0.0350331","0.0765798","1.0","By_ingredient","0.1844"
"SMTT09693","RAB24","None","RAB24, member RAS oncogene family","None","ENSG00000169228","None","0.00395393","0.032859","1.0","By_ingredient","0.1905"
"SMTT09705","RAB40B","None","RAB40B, member RAS oncogene family","None","ENSG00000141542","None","0.0118154","0.0501663","1.0","By_ingredient","0.1731"
"SMTT09713","RAB6A","None","RAB6A, member RAS oncogene family","None","ENSG00000175582","None","0.00789239","0.0435328","1.0","By_ingredient","0.2057"
"SMTT09716","RAB8A","None","RAB8A, member RAS oncogene family","None","ENSG00000167461","None","0.0196154","0.0606357","1.0","By_ingredient","0.1881"
"SMTT09730","RACGAP1","None","Rac GTPase activating protein 1","None","ENSG00000161800","None","0.0234926","0.0652382","1.0","By_ingredient","0.1861"
"SMTT09732","RAD1","None","RAD1 checkpoint DNA exonuclease","None","ENSG00000113456","None","0.00789239","0.0435328","1.0","By_ingredient","0.1953"
"SMTT09734","RAD18","None","RAD18, E3 ubiquitin protein ligase","None","ENSG00000070950","None","0.00395393","0.032859","1.0","By_ingredient","0.2078"
"SMTT09737","RAD51AP1","None","RAD51 associated protein 1","None","ENSG00000111247","None","0.0196154","0.0606357","1.0","By_ingredient","0.1749"
"SMTT09744","RAE1","None","ribonucleic acid export 1","None","ENSG00000101146","None","0.00395393","0.032859","1.0","By_ingredient","0.2088"
"SMTT09751","RALGAPA1","None","Ral GTPase activating protein catalytic alpha subunit 1","None","ENSG00000174373","None","0.00789239","0.0435328","1.0","By_ingredient","0.197"
"SMTT09759","RANBP1","None","RAN binding protein 1","None","ENSG00000099901","None","0.0157231","0.0562079","1.0","By_ingredient","0.1959"
"SMTT09765","RANGAP1","None","Ran GTPase activating protein 1","None","ENSG00000100401","None","0.0273545","0.069462","1.0","By_ingredient","0.181"
"SMTT09784","RASEF","None","RAS and EF-hand domain containing","None","ENSG00000165105","None","0.0196154","0.0606357","1.0","By_ingredient","0.1815"
"SMTT09796","RBBP4","None","RB binding protein 4, chromatin remodeling factor","None","ENSG00000162521","None","0.0196154","0.0606357","1.0","By_ingredient","0.194"
"SMTT09799","RBBP9","None","RB binding protein 9, serine hydrolase","None","ENSG00000089050","None","0.00395393","0.032859","1.0","By_ingredient","0.2142"
"SMTT09800","RBFOX2","None","RNA binding fox-1 homolog 2","None","ENSG00000100320","None","0.0157231","0.0562079","1.0","By_ingredient","0.1898"
"SMTT09802","RBL2","None","RB transcriptional corepressor like 2","None","ENSG00000103479","None","0.00789239","0.0435328","1.0","By_ingredient","0.1936"
"SMTT09805","RBM15","None","RNA binding motif protein 15","None","ENSG00000162775","None","0.00789239","0.0435328","1.0","By_ingredient","0.1948"
"SMTT09815","RBM41","None","RNA binding motif protein 41","None","ENSG00000089682","None","0.00789239","0.0435328","1.0","By_ingredient","0.2098"
"SMTT09820","RBMS1","None","RNA binding motif single stranded interacting protein 1","None","ENSG00000153250","None","0.0273545","0.069462","1.0","By_ingredient","0.1761"
"SMTT09833","RCBTB1","None","RCC1 and BTB domain containing protein 1","None","ENSG00000136144","None","0.00789239","0.0435328","1.0","By_ingredient","0.1938"
"SMTT09834","RCCD1","None","RCC1 domain containing 1","None","ENSG00000166965","None","0.00395393","0.032859","1.0","By_ingredient","0.1915"
"SMTT09848","REEP5","None","receptor accessory protein 5","None","ENSG00000129625","None","0.00789239","0.0435328","1.0","By_ingredient","0.1684"
"SMTT09860","RERG","None","RAS like estrogen regulated growth inhibitor","None","ENSG00000134533","None","0.0312013","0.0729984","1.0","By_ingredient","0.1859"
"SMTT09871","RFC3","None","replication factor C subunit 3","None","ENSG00000133119","None","0.0118154","0.0501663","1.0","By_ingredient","0.1912"
"SMTT09872","RFC4","None","replication factor C subunit 4","None","ENSG00000163918","None","0.0196154","0.0606357","1.0","By_ingredient","0.1874"
"SMTT09873","RFC5","None","replication factor C subunit 5","None","ENSG00000111445","None","0.00395393","0.032859","1.0","By_ingredient","0.196"
"SMTT09884","RFTN1","None","raftlin, lipid raft linker 1","None","ENSG00000131378","None","0.0234926","0.0652382","1.0","By_ingredient","0.1861"
"SMTT09914","RHBDF1","None","rhomboid 5 homolog 1","None","ENSG00000007384","None","0.0118154","0.0501663","1.0","By_ingredient","0.1879"
"SMTT09921","RHNO1","None","RAD9-HUS1-RAD1 interacting nuclear orphan 1","None","ENSG00000171792","None","0.00789239","0.0435328","1.0","By_ingredient","0.189"
"SMTT09932","RHOQ","None","ras homolog family member Q","None","ENSG00000119729","None","0.0350331","0.0765798","1.0","By_ingredient","0.1701"
"SMTT09940","RICTOR","None","RPTOR independent companion of MTOR complex 2","None","ENSG00000164327","None","0.00789239","0.0435328","1.0","By_ingredient","0.1851"
"SMTT09952","RIOX2","None","ribosomal oxygenase 2","None","ENSG00000170854","None","0.0118154","0.0501663","1.0","By_ingredient","0.1965"
"SMTT09962","RMDN2","None","regulator of microtubule dynamics 2","None","ENSG00000115841","None","0.00789239","0.0435328","1.0","By_ingredient","0.1648"
"SMTT09963","RMI1","None","RecQ mediated genome instability 1","None","ENSG00000178966","None","0.00395393","0.032859","1.0","By_ingredient","0.1934"
"SMTT09964","RMI2","None","RecQ mediated genome instability 2","None","ENSG00000175643","None","0.0118154","0.0501663","1.0","By_ingredient","0.1923"
"SMTT09972","RND3","None","Rho family GTPase 3","None","ENSG00000115963","None","0.0464385","0.0878374","1.0","By_ingredient","0.1654"
"SMTT09982","RNF144B","None","ring finger protein 144B","None","ENSG00000137393","None","0.00789239","0.0435328","1.0","By_ingredient","0.1869"
"SMTT09988","RNF19A","None","ring finger protein 19A, RBR E3 ubiquitin protein ligase","None","ENSG00000034677","None","0.00395393","0.032859","1.0","By_ingredient","0.2032"
"SMTT09992","RNF26","None","ring finger protein 26","None","ENSG00000173456","None","0.00395393","0.032859","1.0","By_ingredient","0.2018"
"SMTT10019","RPA1","None","replication protein A1","None","ENSG00000132383","None","0.00789239","0.0435328","1.0","By_ingredient","0.1879"
"SMTT10021","RPA3","None","replication protein A3","None","ENSG00000106399","None","0.00789239","0.0435328","1.0","By_ingredient","0.1806"
"SMTT10025","RPF2","None","ribosome production factor 2 homolog","None","ENSG00000197498","None","0.00395393","0.032859","1.0","By_ingredient","0.2126"
"SMTT10046","RPL31","None","ribosomal protein L31","None","ENSG00000071082","None","0.0196154","0.0606357","1.0","By_ingredient","0.1932"
"SMTT10054","RPL37A","None","ribosomal protein L37a","None","ENSG00000197756","None","0.0273545","0.069462","1.0","By_ingredient","0.1928"
"SMTT10057","RPL39L","None","ribosomal protein L39 like","None","ENSG00000163923","None","0.0196154","0.0606357","1.0","By_ingredient","0.1794"
"SMTT10067","RPN1","None","ribophorin I","None","ENSG00000163902","None","0.00789239","0.0435328","1.0","By_ingredient","0.1945"
"SMTT10103","RRAGC","None","Ras related GTP binding C","None","ENSG00000116954","None","0.00789239","0.0435328","1.0","By_ingredient","0.1948"
"SMTT10114","RRP15","None","ribosomal RNA processing 15 homolog","None","ENSG00000067533","None","0.00789239","0.0435328","1.0","By_ingredient","0.1886"
"SMTT10122","RSF1","None","remodeling and spacing factor 1","None","ENSG00000048649","None","0.0118154","0.0501663","1.0","By_ingredient","0.1908"
"SMTT10129","RSU1","None","Ras suppressor protein 1","None","ENSG00000148484","None","0.0273545","0.069462","1.0","By_ingredient","0.1756"
"SMTT10148","RUNDC3A","None","RUN domain containing 3A","None","ENSG00000108309","None","0.00395393","0.032859","1.0","By_ingredient","0.2134"
"SMTT10149","RUNDC3B","None","RUN domain containing 3B","None","ENSG00000105784","None","0.0196154","0.0606357","1.0","By_ingredient","0.1827"
"SMTT10153","RUVBL2","None","RuvB like AAA ATPase 2","None","ENSG00000183207","None","0.00395393","0.032859","1.0","By_ingredient","0.2284"
"SMTT10161","RXYLT1","None","ribitol xylosyltransferase 1","None","ENSG00000118600","None","0.00395393","0.032859","1.0","By_ingredient","0.2075"
"SMTT10163","RYK","None","receptor-like tyrosine kinase","None","ENSG00000163785","None","0.00789239","0.0435328","1.0","By_ingredient","0.176"
"SMTT10187","SAAL1","None","serum amyloid A like 1","None","ENSG00000166788","None","0.00395393","0.032859","1.0","By_ingredient","0.1981"
"SMTT10189","SAE1","None","SUMO1 activating enzyme subunit 1","None","ENSG00000142230","None","0.0196154","0.0606357","1.0","By_ingredient","0.1796"
"SMTT10202","SASH1","None","SAM and SH3 domain containing 1","None","ENSG00000111961","None","0.0234926","0.0652382","1.0","By_ingredient","0.1791"
"SMTT10266","SEC61A1","None","Sec61 translocon alpha 1 subunit","None","ENSG00000058262","None","0.0196154","0.0606357","1.0","By_ingredient","0.1828"
"SMTT10275","SELENOI","None","selenoprotein I","None","ENSG00000138018","None","0.00395393","0.032859","1.0","By_ingredient","0.204"
"SMTT10279","SELENOP","None","selenoprotein P","None","ENSG00000250722","None","0.0196154","0.0606357","1.0","By_ingredient","0.1837"
"SMTT10281","SELENOT","None","selenoprotein T","None","ENSG00000198843","None","0.00395393","0.032859","1.0","By_ingredient","0.2125"
"SMTT10295","SENP1","None","SUMO specific peptidase 1","None","ENSG00000079387","None","0.00789239","0.0435328","1.0","By_ingredient","0.1996"
"SMTT10299","SEPHS1","None","selenophosphate synthetase 1","None","ENSG00000086475","None","0.0157231","0.0562079","1.0","By_ingredient","0.1804"
"SMTT10302","SERHL2","None","serine hydrolase like 2","None","ENSG00000183569","None","0.0273545","0.069462","1.0","By_ingredient","0.1915"
"SMTT10303","SERINC1","None","serine incorporator 1","None","ENSG00000111897","None","0.0118154","0.0501663","1.0","By_ingredient","0.2194"
"SMTT10314","SERPINB1","None","serpin family B member 1","None","ENSG00000021355","None","0.0426516","0.0842538","1.0","By_ingredient","0.189"
"SMTT10348","SFR1","None","SWI5 dependent homologous recombination repair protein 1","None","ENSG00000156384","None","0.00789239","0.0435328","1.0","By_ingredient","0.1925"
"SMTT10357","SFXN1","None","sideroflexin 1","None","ENSG00000164466","None","0.00395393","0.032859","1.0","By_ingredient","0.2001"
"SMTT10358","SFXN2","None","sideroflexin 2","None","ENSG00000156398","None","0.00789239","0.0435328","1.0","By_ingredient","0.1836"
"SMTT10359","SGF29","None","SAGA complex associated factor 29","None","ENSG00000176476","None","0.0118154","0.0501663","1.0","By_ingredient","0.1988"
"SMTT10362","SGO2","None","shugoshin 2","None","ENSG00000163535","None","0.0157231","0.0562079","1.0","By_ingredient","0.1937"
"SMTT10372","SH3BGRL","None","SH3 domain binding glutamate rich protein like","None","ENSG00000131171","None","0.0234926","0.0652382","1.0","By_ingredient","0.1761"
"SMTT10375","SH3BP4","None","SH3 domain binding protein 4","None","ENSG00000130147","None","0.00395393","0.032859","1.0","By_ingredient","0.1911"
"SMTT10377","SH3D19","None","SH3 domain containing 19","None","ENSG00000109686","None","0.00789239","0.0435328","1.0","By_ingredient","0.1952"
"SMTT10382","SH3RF1","None","SH3 domain containing ring finger 1","None","ENSG00000154447","None","0.00789239","0.0435328","1.0","By_ingredient","0.1871"
"SMTT10384","SH3YL1","None","SH3 and SYLF domain containing 1","None","ENSG00000035115","None","0.00789239","0.0435328","1.0","By_ingredient","0.1921"
"SMTT10393","SHCBP1","None","SHC binding and spindle associated 1","None","ENSG00000171241","None","0.00789239","0.0435328","1.0","By_ingredient","0.1732"
"SMTT10400","SHROOM3","None","shroom family member 3","None","ENSG00000138771","None","0.00395393","0.032859","1.0","By_ingredient","0.1813"
"SMTT10417","SKA1","None","spindle and kinetochore associated complex subunit 1","None","ENSG00000154839","None","0.00789239","0.0435328","1.0","By_ingredient","0.1924"
"SMTT10418","SKA2","None","spindle and kinetochore associated complex subunit 2","None","ENSG00000182628","None","0.00395393","0.032859","1.0","By_ingredient","0.1997"
"SMTT10419","SKA3","None","spindle and kinetochore associated complex subunit 3","None","ENSG00000165480","None","0.00395393","0.032859","1.0","By_ingredient","0.1893"
"SMTT10420","SKAP2","None","src kinase associated phosphoprotein 2","None","ENSG00000005020","None","0.0196154","0.0606357","1.0","By_ingredient","0.1706"
"SMTT10422","SKIL","None","SKI like proto-oncogene","None","ENSG00000136603","None","0.0234926","0.0652382","1.0","By_ingredient","0.1818"
"SMTT10424","SKP2","None","S-phase kinase associated protein 2","None","ENSG00000145604","None","0.0312013","0.0729984","1.0","By_ingredient","0.1699"
"SMTT10427","SLBP","None","stem-loop binding protein","None","ENSG00000163950","None","0.0118154","0.0501663","1.0","By_ingredient","0.2248"
"SMTT10434","SLC12A4","None","solute carrier family 12 member 4","None","ENSG00000124067","None","0.0273545","0.069462","1.0","By_ingredient","0.1809"
"SMTT10436","SLC12A8","None","solute carrier family 12 member 8","None","ENSG00000221955","None","0.0157231","0.0562079","1.0","By_ingredient","0.1871"
"SMTT10472","SLC22A23","None","solute carrier family 22 member 23","None","ENSG00000137266","None","0.0118154","0.0501663","1.0","By_ingredient","0.1694"
"SMTT10484","SLC25A11","None","solute carrier family 25 member 11","None","ENSG00000108528","None","0.00789239","0.0435328","1.0","By_ingredient","0.1904"
"SMTT10489","SLC25A29","None","solute carrier family 25 member 29","None","ENSG00000197119","None","0.00395393","0.032859","1.0","By_ingredient","0.1848"
"SMTT10493","SLC25A37","None","solute carrier family 25 member 37","None","ENSG00000147454","None","0.00789239","0.0435328","1.0","By_ingredient","0.1797"
"SMTT10494","SLC25A39","None","solute carrier family 25 member 39","None","ENSG00000013306","None","0.00789239","0.0435328","1.0","By_ingredient","0.2059"
"SMTT10506","SLC27A2","None","solute carrier family 27 member 2","None","ENSG00000140284","None","0.0388498","0.0802502","1.0","By_ingredient","0.1783"
"SMTT10507","SLC27A3","None","solute carrier family 27 member 3","None","ENSG00000143554","None","0.00395393","0.032859","1.0","By_ingredient","0.1825"
"SMTT10512","SLC29A1","None","solute carrier family 29 member 1 (Augustine blood group)","None","ENSG00000112759","None","0.0388498","0.0802502","1.0","By_ingredient","0.1965"
"SMTT10519","SLC2A4RG","None","SLC2A4 regulator","None","ENSG00000125520","None","0.00395393","0.032859","1.0","By_ingredient","0.1969"
"SMTT10524","SLC30A1","None","solute carrier family 30 member 1","None","ENSG00000170385","None","0.0273545","0.069462","1.0","By_ingredient","0.1683"
"SMTT10532","SLC31A1","None","solute carrier family 31 member 1","None","ENSG00000136868","None","0.0196154","0.0606357","1.0","By_ingredient","0.1938"
"SMTT10535","SLC35D2","None","solute carrier family 35 member D2","None","ENSG00000130958","None","0.0196154","0.0606357","1.0","By_ingredient","0.1846"
"SMTT10536","SLC35E1","None","solute carrier family 35 member E1","None","ENSG00000127526","None","0.00395393","0.032859","1.0","By_ingredient","0.2046"
"SMTT10586","SLC5A3","None","solute carrier family 5 member 3","None","ENSG00000198743","None","0.0273545","0.069462","1.0","By_ingredient","0.1682"
"SMTT10621","SLF1","None","SMC5-SMC6 complex localization factor 1","None","ENSG00000133302","None","0.00789239","0.0435328","1.0","By_ingredient","0.1978"
"SMTT10622","SLF2","None","SMC5-SMC6 complex localization factor 2","None","ENSG00000119906","None","0.0157231","0.0562079","1.0","By_ingredient","0.1818"
"SMTT10640","SMC2","None","structural maintenance of chromosomes 2","None","ENSG00000136824","None","0.0157231","0.0562079","1.0","By_ingredient","0.1925"
"SMTT10641","SMC4","None","structural maintenance of chromosomes 4","None","ENSG00000113810","None","0.0196154","0.0606357","1.0","By_ingredient","0.2046"
"SMTT10642","SMC5","None","structural maintenance of chromosomes 5","None","ENSG00000198887","None","0.0196154","0.0606357","1.0","By_ingredient","0.1645"
"SMTT10650","SMIM14","None","small integral membrane protein 14","None","ENSG00000163683","None","0.0118154","0.0501663","1.0","By_ingredient","0.1847"
"SMTT10667","SNAP23","None","synaptosome associated protein 23","None","ENSG00000092531","None","0.0118154","0.0501663","1.0","By_ingredient","0.1576"
"SMTT10670","SNAPC3","None","small nuclear RNA activating complex polypeptide 3","None","ENSG00000164975","None","0.00789239","0.0435328","1.0","By_ingredient","0.1901"
"SMTT10680","SNRNP25","None","small nuclear ribonucleoprotein U11/U12 subunit 25","None","ENSG00000161981","None","0.00395393","0.032859","1.0","By_ingredient","0.1888"
"SMTT10684","SNRPA","None","small nuclear ribonucleoprotein polypeptide A","None","ENSG00000077312","None","0.0118154","0.0501663","1.0","By_ingredient","0.1963"
"SMTT10685","SNRPA1","None","small nuclear ribonucleoprotein polypeptide A'","None","ENSG00000131876","None","0.0234926","0.0652382","1.0","By_ingredient","0.1864"
"SMTT10687","SNRPD1","None","small nuclear ribonucleoprotein D1 polypeptide","None","ENSG00000167088","None","0.00395393","0.032859","1.0","By_ingredient","0.2145"
"SMTT10698","SNX13","None","sorting nexin 13","None","ENSG00000071189","None","0.0157231","0.0562079","1.0","By_ingredient","0.1802"
"SMTT10702","SNX24","None","sorting nexin 24","None","ENSG00000064652","None","0.0157231","0.0562079","1.0","By_ingredient","0.1691"
"SMTT10703","SNX25","None","sorting nexin 25","None","ENSG00000109762","None","0.00395393","0.032859","1.0","By_ingredient","0.2016"
"SMTT10712","SNX9","None","sorting nexin 9","None","ENSG00000130340","None","0.00789239","0.0435328","1.0","By_ingredient","0.1911"
"SMTT10717","SOCS5","None","suppressor of cytokine signaling 5","None","ENSG00000171150","None","0.00395393","0.032859","1.0","By_ingredient","0.1881"
"SMTT10729","SOX4","None","SRY-box 4","None","ENSG00000124766","None","0.0234926","0.0652382","1.0","By_ingredient","0.1775"
"SMTT10745","SPAG5","None","sperm associated antigen 5","None","ENSG00000076382","None","0.0118154","0.0501663","1.0","By_ingredient","0.1855"
"SMTT10754","SPATA20","None","spermatogenesis associated 20","None","ENSG00000006282","None","0.0157231","0.0562079","1.0","By_ingredient","0.1804"
"SMTT10756","SPATA2L","None","spermatogenesis associated 2 like","None","ENSG00000158792","None","0.00789239","0.0435328","1.0","By_ingredient","0.1877"
"SMTT10759","SPC24","None","SPC24, NDC80 kinetochore complex component","None","ENSG00000161888","None","0.00789239","0.0435328","1.0","By_ingredient","0.1814"
"SMTT10760","SPC25","None","SPC25, NDC80 kinetochore complex component","None","ENSG00000152253","None","0.0157231","0.0562079","1.0","By_ingredient","0.183"
"SMTT10762","SPDL1","None","spindle apparatus coiled-coil protein 1","None","ENSG00000040275","None","0.0118154","0.0501663","1.0","By_ingredient","0.1927"
"SMTT10770","SPIRE2","None","spire type actin nucleation factor 2","None","ENSG00000204991","None","0.00395393","0.032859","1.0","By_ingredient","0.2035"
"SMTT10775","SPOCK1","None","SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1","None","ENSG00000152377","None","0.00789239","0.0435328","1.0","By_ingredient","0.1831"
"SMTT10780","SPRED2","None","sprouty related EVH1 domain containing 2","None","ENSG00000198369","None","0.00789239","0.0435328","1.0","By_ingredient","0.1907"
"SMTT10796","SRARP","None","steroid receptor associated and regulated protein","None","ENSG00000183888","None","0.00789239","0.0435328","1.0","By_ingredient","0.1751"
"SMTT10802","SRI","None","sorcin","None","ENSG00000075142","None","0.0157231","0.0562079","1.0","By_ingredient","0.1637"
"SMTT10803","SRM","None","spermidine synthase","None","ENSG00000116649","None","0.0196154","0.0606357","1.0","By_ingredient","0.187"
"SMTT10812","SRPRB","None","SRP receptor beta subunit","None","ENSG00000144867","None","0.00395393","0.032859","1.0","By_ingredient","0.2068"
"SMTT10815","SRRM2","None","serine/arginine repetitive matrix 2","None","ENSG00000167978","None","0.0273545","0.069462","1.0","By_ingredient","0.1827"
"SMTT10816","SRSF1","None","serine and arginine rich splicing factor 1","None","ENSG00000136450","None","0.0350331","0.0765798","1.0","By_ingredient","0.1661"
"SMTT10817","SRSF10","None","serine and arginine rich splicing factor 10","None","ENSG00000188529","None","0.0118154","0.0501663","1.0","By_ingredient","0.1714"
"SMTT10819","SRSF2","None","serine and arginine rich splicing factor 2","None","ENSG00000161547","None","0.00789239","0.0435328","1.0","By_ingredient","0.1984"
"SMTT10820","SRSF3","None","serine and arginine rich splicing factor 3","None","ENSG00000112081","None","0.0196154","0.0606357","1.0","By_ingredient","0.1664"
"SMTT10841","SSX2IP","None","SSX family member 2 interacting protein","None","ENSG00000117155","None","0.0157231","0.0562079","1.0","By_ingredient","0.1814"
"SMTT10859","ST8SIA4","None","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4","None","ENSG00000113532","None","0.0157231","0.0562079","1.0","By_ingredient","0.1676"
"SMTT10865","STAG1","None","stromal antigen 1","None","ENSG00000118007","None","0.00789239","0.0435328","1.0","By_ingredient","0.1871"
"SMTT10878","STC1","None","stanniocalcin 1","None","ENSG00000159167","None","0.0273545","0.069462","1.0","By_ingredient","0.1764"
"SMTT10883","STIP1","None","stress induced phosphoprotein 1","None","ENSG00000168439","None","0.0234926","0.0652382","1.0","By_ingredient","0.181"
"SMTT10898","STMN1","None","stathmin 1","None","ENSG00000117632","None","0.0196154","0.0606357","1.0","By_ingredient","0.1733"
"SMTT10903","STON2","None","stonin 2","None","ENSG00000140022","None","0.00789239","0.0435328","1.0","By_ingredient","0.1876"
"SMTT10907","STRN3","None","striatin 3","None","ENSG00000196792","None","0.00789239","0.0435328","1.0","By_ingredient","0.1779"
"SMTT10909","STX17","None","syntaxin 17","None","ENSG00000136874","None","0.0157231","0.0562079","1.0","By_ingredient","0.1799"
"SMTT10925","SULF2","None","sulfatase 2","None","ENSG00000196562","None","0.0234926","0.0652382","1.0","By_ingredient","0.1818"
"SMTT10933","SULT2B1","None","sulfotransferase family 2B member 1","None","ENSG00000088002","None","0.0157231","0.0562079","1.0","By_ingredient","0.168"
"SMTT10940","SUPT16H","None","SPT16 homolog, facilitates chromatin remodeling subunit","None","ENSG00000092201","None","0.0118154","0.0501663","1.0","By_ingredient","0.1916"
