Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
"SMTT05725","CPB2","None","carboxypeptidase B2","None","ENSG00000080618","None","0.0243024","0.0660284","1.0","By_ingredient","0.1816"
"SMTT05736","CPO","None","carboxypeptidase O","None","ENSG00000144410","None","0.0194889","0.0604666","1.0","By_ingredient","0.1791"
"SMTT05738","CPSF2","None","cleavage and polyadenylation specific factor 2","None","ENSG00000165934","None","0.00245681","0.026213","1.0","By_ingredient","0.1987"
"SMTT05739","CPSF3","None","cleavage and polyadenylation specific factor 3","None","ENSG00000119203","None","0.00490769","0.0356932","1.0","By_ingredient","0.2134"
"SMTT05747","CR1L","None","complement C3b/C4b receptor 1 like","None","ENSG00000197721","None","0.0122248","0.0506489","1.0","By_ingredient","0.1892"
"SMTT05768","CRLS1","None","cardiolipin synthase 1","None","ENSG00000088766","None","0.0122248","0.0506489","1.0","By_ingredient","0.2137"
"SMTT05769","CRMP1","None","collapsin response mediator protein 1","None","ENSG00000072832","None","0.0122248","0.0506489","1.0","By_ingredient","0.186"
"SMTT05778","CS","None","citrate synthase","None","ENSG00000062485","None","0.0218986","0.0637567","1.0","By_ingredient","0.1708"
"SMTT05788","CSMD1","None","CUB and Sushi multiple domains 1","None","ENSG00000183117","None","0.0122248","0.0506489","1.0","By_ingredient","0.1811"
"SMTT05789","CSMD2","None","CUB and Sushi multiple domains 2","None","ENSG00000121904","None","0.0122248","0.0506489","1.0","By_ingredient","0.1914"
"SMTT05790","CSMD3","None","CUB and Sushi multiple domains 3","None","ENSG00000164796","None","0.0122248","0.0506489","1.0","By_ingredient","0.196"
"SMTT05813","CTBP2","None","C-terminal binding protein 2","None","ENSG00000175029","None","0.0170734","0.0581309","1.0","By_ingredient","0.1906"
"SMTT05817","CTDSP1","None","CTD small phosphatase 1","None","ENSG00000144579","None","0.00245681","0.026213","1.0","By_ingredient","0.2131"
"SMTT05828","CTSL","None","cathepsin L","None","ENSG00000135047","None","0.0267005","0.0686599","1.0","By_ingredient","0.1888"
"SMTT05900","CYTH3","None","cytohesin 3","None","ENSG00000008256","None","0.00490769","0.0356932","1.0","By_ingredient","0.2071"
"SMTT05934","DCLRE1A","None","DNA cross-link repair 1A","None","ENSG00000198924","None","0.00490769","0.0356932","1.0","By_ingredient","0.2124"
"SMTT05935","DCLRE1B","None","DNA cross-link repair 1B","None","ENSG00000118655","None","0.00490769","0.0356932","1.0","By_ingredient","0.1886"
"SMTT05948","DDAH1","None","dimethylarginine dimethylaminohydrolase 1","None","ENSG00000153904","None","0.00490769","0.0356932","1.0","By_ingredient","0.1915"
"SMTT05965","DDX39B","None","DExD-box helicase 39B","None","ENSG00000198563","None","0.014652","0.0546754","1.0","By_ingredient","0.1899"
"SMTT05974","DECR2","None","2,4-dienoyl-CoA reductase 2","None","ENSG00000242612","None","0.0362347","0.0778214","1.0","By_ingredient","0.1726"
"SMTT06005","DERA","None","deoxyribose-phosphate aldolase","None","ENSG00000023697","None","0.0218986","0.0637567","1.0","By_ingredient","0.1793"
"SMTT06020","DHRS1","None","dehydrogenase/reductase 1","None","ENSG00000157379","None","0.0409673","0.0826373","1.0","By_ingredient","0.1584"
"SMTT06021","DHRS12","None","dehydrogenase/reductase 12","None","ENSG00000102796","None","0.0338598","0.0756651","1.0","By_ingredient","0.1613"
"SMTT06022","DHRS13","None","dehydrogenase/reductase 13","None","ENSG00000167536","None","0.0362347","0.0778214","1.0","By_ingredient","0.1628"
"SMTT06023","DHRS2","None","dehydrogenase/reductase 2","None","ENSG00000100867","None","0.0409673","0.0826373","1.0","By_ingredient","0.1557"
"SMTT06024","DHRS4","None","dehydrogenase/reductase 4","None","ENSG00000157326","None","0.043325","0.084921","1.0","By_ingredient","0.1673"
"SMTT06025","DHRS4L2","None","dehydrogenase/reductase 4 like 2","None","ENSG00000187630","None","0.0338598","0.0756651","1.0","By_ingredient","0.1646"
"SMTT06027","DHRS7B","None","dehydrogenase/reductase 7B","None","ENSG00000109016","None","0.0362347","0.0778214","1.0","By_ingredient","0.1619"
"SMTT06028","DHRS7C","None","dehydrogenase/reductase 7C","None","ENSG00000184544","None","0.0362347","0.0778214","1.0","By_ingredient","0.1682"
"SMTT06029","DHRSX","None","dehydrogenase/reductase X-linked","None","ENSG00000169084","None","0.0338598","0.0756651","1.0","By_ingredient","0.1714"
"SMTT06048","DIP2A","None","disco interacting protein 2 homolog A","None","ENSG00000160305","None","0.00735263","0.0421606","1.0","By_ingredient","0.2034"
"SMTT06049","DIP2C","None","disco interacting protein 2 homolog C","None","ENSG00000151240","None","0.00490769","0.0356932","1.0","By_ingredient","0.187"
"SMTT06073","DMC1","None","DNA meiotic recombinase 1","None","ENSG00000100206","None","0.0170734","0.0581309","1.0","By_ingredient","0.1848"
"SMTT06086","DNAJC1","None","DnaJ heat shock protein family (Hsp40) member C1","None","ENSG00000136770","None","0.00735263","0.0421606","1.0","By_ingredient","0.1868"
"SMTT06087","DNAJC10","None","DnaJ heat shock protein family (Hsp40) member C10","None","ENSG00000077232","None","0.014652","0.0546754","1.0","By_ingredient","0.2005"
"SMTT06088","DNAJC12","None","DnaJ heat shock protein family (Hsp40) member C12","None","ENSG00000108176","None","0.0122248","0.0506489","1.0","By_ingredient","0.1737"
"SMTT06089","DNAJC15","None","DnaJ heat shock protein family (Hsp40) member C15","None","ENSG00000120675","None","0.00490769","0.0356932","1.0","By_ingredient","0.1842"
"SMTT06091","DNAJC17","None","DnaJ heat shock protein family (Hsp40) member C17","None","ENSG00000104129","None","0.00735263","0.0421606","1.0","By_ingredient","0.1837"
"SMTT06097","DNAJC9","None","DnaJ heat shock protein family (Hsp40) member C9","None","ENSG00000213551","None","0.00735263","0.0421606","1.0","By_ingredient","0.1953"
"SMTT06122","DPEP1","None","dipeptidase 1","None","ENSG00000015413","None","0.0170579","0.0581309","1.0","By_ingredient","1.4337"
"SMTT06123","DPEP2","None","dipeptidase 2","None","ENSG00000167261","None","0.00735263","0.0421606","1.0","By_ingredient","0.1769"
"SMTT06124","DPEP3","None","dipeptidase 3","None","ENSG00000141096","None","0.00490769","0.0356932","1.0","By_ingredient","0.1979"
"SMTT06137","DPYSL2","None","dihydropyrimidinase like 2","None","ENSG00000092964","None","0.014652","0.0546754","1.0","By_ingredient","0.1665"
"SMTT06138","DPYSL3","None","dihydropyrimidinase like 3","None","ENSG00000113657","None","0.0170734","0.0581309","1.0","By_ingredient","0.1739"
"SMTT06139","DPYSL4","None","dihydropyrimidinase like 4","None","ENSG00000151640","None","0.014652","0.0546754","1.0","By_ingredient","0.1875"
"SMTT06140","DPYSL5","None","dihydropyrimidinase like 5","None","ENSG00000157851","None","0.00979166","0.0471444","1.0","By_ingredient","0.2038"
"SMTT06159","DTX3L","None","deltex E3 ubiquitin ligase 3L","None","ENSG00000163840","None","0.00735263","0.0421606","1.0","By_ingredient","0.1916"
"SMTT06160","DTYMK","None","deoxythymidylate kinase","None","ENSG00000168393","None","0.014652","0.0546754","1.0","By_ingredient","0.1802"
"SMTT06162","DUPD1","None","dual specificity phosphatase and pro isomerase domain containing 1","None","ENSG00000188716","None","0.00979166","0.0471444","1.0","By_ingredient","0.187"
"SMTT06163","DUSP10","None","dual specificity phosphatase 10","None","ENSG00000143507","None","0.0290927","0.0709833","1.0","By_ingredient","0.1704"
"SMTT06165","DUSP12","None","dual specificity phosphatase 12","None","ENSG00000081721","None","0.00735263","0.0421606","1.0","By_ingredient","0.1798"
"SMTT06166","DUSP13","None","dual specificity phosphatase 13","None","ENSG00000079393","None","0.00735263","0.0421606","1.0","By_ingredient","0.2061"
"SMTT06167","DUSP15","None","dual specificity phosphatase 15","None","ENSG00000149599","None","0.00735263","0.0421606","1.0","By_ingredient","0.19"
"SMTT06168","DUSP16","None","dual specificity phosphatase 16","None","ENSG00000111266","None","0.00735263","0.0421606","1.0","By_ingredient","0.1912"
"SMTT06169","DUSP18","None","dual specificity phosphatase 18","None","ENSG00000167065","None","0.00735263","0.0421606","1.0","By_ingredient","0.1983"
"SMTT06170","DUSP19","None","dual specificity phosphatase 19","None","ENSG00000162999","None","0.00735263","0.0421606","1.0","By_ingredient","0.2176"
"SMTT06171","DUSP2","None","dual specificity phosphatase 2","None","ENSG00000158050","None","0.0122248","0.0506489","1.0","By_ingredient","0.1951"
"SMTT06172","DUSP21","None","dual specificity phosphatase 21","None","ENSG00000189037","None","0.00735263","0.0421606","1.0","By_ingredient","0.1969"
"SMTT06173","DUSP23","None","dual specificity phosphatase 23","None","ENSG00000158716","None","0.0122248","0.0506489","1.0","By_ingredient","0.1978"
"SMTT06174","DUSP26","None","dual specificity phosphatase 26","None","ENSG00000133878","None","0.00735263","0.0421606","1.0","By_ingredient","0.1656"
"SMTT06175","DUSP27","None","dual specificity phosphatase 27, atypical","None","ENSG00000198842","None","0.00735263","0.0421606","1.0","By_ingredient","0.1837"
"SMTT06176","DUSP28","None","dual specificity phosphatase 28","None","ENSG00000188542","None","0.00979166","0.0471444","1.0","By_ingredient","0.209"
"SMTT06177","DUSP3","None","dual specificity phosphatase 3","None","ENSG00000108861","None","0.00979166","0.0471444","1.0","By_ingredient","0.1821"
"SMTT06178","DUSP4","None","dual specificity phosphatase 4","None","ENSG00000120875","None","0.0218986","0.0637567","1.0","By_ingredient","0.1746"
"SMTT06179","DUSP5","None","dual specificity phosphatase 5","None","ENSG00000138166","None","0.0170734","0.0581309","1.0","By_ingredient","0.1702"
